MMS ID,Title,Representation ID,TIFF Filename,S3 Path,File Size (MB),Recommended Action,Status
991011588841204641,"""Grinnell Review Staff, 1960""",12323817960004641,grinnell_26805_OBJ.tiff,01GCL_INST/storage/alma/4E/9B/F8/2B/2C/8B/66/5C/11/6F/8F/7D/8F/7D/6D/00/grinnell_26805_OBJ.tiff,58.33,Create JPG derivative and set as primary,Manual JPG creation needed
991011588841304641,"""Henry Rago Visit""",12323817980004641,grinnell_26804_OBJ.tiff,01GCL_INST/storage/alma/9C/14/06/8B/94/B7/84/69/67/0E/24/C9/D8/B9/FF/2D/grinnell_26804_OBJ.tiff,48.43,Create JPG derivative and set as primary,Manual JPG creation needed
991011588841604641,"""Science Pictures [001]""",12323818010004641,grinnell_26801_OBJ.tiff,01GCL_INST/storage/alma/4D/30/5F/4D/53/C0/E7/A9/E6/5A/24/D0/0C/65/DD/5F/grinnell_26801_OBJ.tiff,0.87,Create JPG derivative and set as primary,Manual JPG creation needed
991011588841404641,"""Duke Ellington Visit""",12323818030004641,grinnell_26803_OBJ.tiff,01GCL_INST/storage/alma/12/7B/72/6E/AB/07/96/09/18/73/8A/18/5A/81/06/5D/grinnell_26803_OBJ.tiff,48.24,Create JPG derivative and set as primary,Manual JPG creation needed
991011588841504641,"""Science Pictures [002]""",12323818050004641,grinnell_26802_OBJ.tiff,01GCL_INST/storage/alma/6D/11/F4/18/CC/F6/CC/96/6C/D8/07/C3/E3/78/75/ED/grinnell_26802_OBJ.tiff,0.96,Create JPG derivative and set as primary,Manual JPG creation needed
991011588841704641,"""Latin American Conference""",12323818070004641,grinnell_26800_OBJ.tiff,01GCL_INST/storage/alma/70/9F/03/86/ED/AE/6F/EB/CE/8F/A2/8D/2D/93/B6/BF/grinnell_26800_OBJ.tiff,2.86,Create JPG derivative and set as primary,Manual JPG creation needed
991011588842004641,"""Student Council Convention [002]""",12323818090004641,grinnell_26797_OBJ.tiff,01GCL_INST/storage/alma/07/8C/98/1C/87/D3/8D/B5/70/26/31/06/B2/6A/1C/6B/grinnell_26797_OBJ.tiff,49.31,Create JPG derivative and set as primary,Manual JPG creation needed
991011588841804641,"""Variety Show""",12323818110004641,grinnell_26799_OBJ.tiff,01GCL_INST/storage/alma/10/D5/DD/F9/57/B2/F2/55/78/C4/46/A3/3E/AB/25/A0/grinnell_26799_OBJ.tiff,2.98,Create JPG derivative and set as primary,Manual JPG creation needed
991011588841904641,"""Cosmopolitan Club, 1956""",12323818140004641,grinnell_26798_OBJ.tiff,01GCL_INST/storage/alma/8B/77/6D/E3/6B/99/CA/CE/AC/4F/A2/B1/F0/F8/99/64/grinnell_26798_OBJ.tiff,92.03,Create JPG derivative and set as primary,Manual JPG creation needed
991011588842104641,"""Students playing ping pong""",12323818310004641,grinnell_26796_OBJ.tiff,01GCL_INST/storage/alma/C8/B6/8F/8E/83/20/F2/0C/AB/20/FC/16/9E/C9/BC/9A/grinnell_26796_OBJ.tiff,54.3,Create JPG derivative and set as primary,Manual JPG creation needed
991011588842204641,"""Class Discussion [004]""",12323818330004641,grinnell_26795_OBJ.tiff,01GCL_INST/storage/alma/9E/D2/7D/3C/04/F9/35/D5/38/8A/33/52/4B/4F/2F/35/grinnell_26795_OBJ.tiff,46.17,Create JPG derivative and set as primary,Manual JPG creation needed
991011588842304641,"""Class Discussion [003]""",12323818350004641,grinnell_26794_OBJ.tiff,01GCL_INST/storage/alma/5C/BE/FE/A7/67/88/61/E6/51/ED/2D/CE/E9/B7/7C/4E/grinnell_26794_OBJ.tiff,5.8,Create JPG derivative and set as primary,Manual JPG creation needed
991011588842404641,"""Language Lab""",12323818380004641,grinnell_26793_OBJ.tiff,01GCL_INST/storage/alma/29/C5/B8/80/0D/27/49/B0/53/38/16/6A/1E/A1/8E/B2/grinnell_26793_OBJ.tiff,5.92,Create JPG derivative and set as primary,Manual JPG creation needed
991011588838604641,"""Classroom [004]""",12323818420004641,grinnell_26832_OBJ.tiff,01GCL_INST/storage/alma/A6/D1/6E/35/16/4D/70/DE/A4/02/A6/BF/EC/FF/D5/DC/grinnell_26832_OBJ.tiff,3.32,Create JPG derivative and set as primary,Manual JPG creation needed
991011588838404641,"""Students Watch Eclipse""",12323818440004641,grinnell_26835_OBJ.tiff,01GCL_INST/storage/alma/43/CF/2E/ED/EC/7C/D1/87/6E/F2/81/84/6A/F1/40/EA/grinnell_26835_OBJ.tiff,3.22,Create JPG derivative and set as primary,Manual JPG creation needed
991011588838504641,"""Classroom [005]""",12323818460004641,grinnell_26834_OBJ.tiff,01GCL_INST/storage/alma/74/D1/A7/4A/14/09/F9/69/FD/BE/5E/E0/95/A4/D5/42/grinnell_26834_OBJ.tiff,3.15,Create JPG derivative and set as primary,Manual JPG creation needed
991011588838704641,"""Classroom [003]""",12323818490004641,grinnell_26831_OBJ.tiff,01GCL_INST/storage/alma/61/31/17/8E/72/E6/95/B9/24/BD/2C/74/F4/C7/D3/37/grinnell_26831_OBJ.tiff,3.17,Create JPG derivative and set as primary,Manual JPG creation needed
991011588838804641,"""Carnival, 1992 [002]""",12323818510004641,grinnell_26830_OBJ.tiff,01GCL_INST/storage/alma/92/7E/A7/2A/9D/38/6E/BE/DE/55/28/FF/37/4D/68/20/grinnell_26830_OBJ.tiff,1.15,Create JPG derivative and set as primary,Manual JPG creation needed
991011588838904641,"""Students Play Music""",12323818530004641,grinnell_26829_OBJ.tiff,01GCL_INST/storage/alma/01/6A/A7/07/63/7C/81/43/B1/4B/22/79/57/38/0D/A4/grinnell_26829_OBJ.tiff,3.19,Create JPG derivative and set as primary,Manual JPG creation needed
991011588839004641,"""Students, 1994 [005]""",12323818550004641,grinnell_26828_OBJ.tiff,01GCL_INST/storage/alma/00/42/E4/E6/C3/FA/A0/05/08/D5/7F/6E/C1/66/A4/E9/grinnell_26828_OBJ.tiff,1.04,Create JPG derivative and set as primary,Manual JPG creation needed
991011588839104641,"""Students, 1994 [004]""",12323818570004641,grinnell_26826_OBJ.tiff,01GCL_INST/storage/alma/F1/9D/6D/A4/5A/DB/79/EF/C1/A9/78/59/F0/1B/28/67/grinnell_26826_OBJ.tiff,1.14,Create JPG derivative and set as primary,Manual JPG creation needed
991011588839204641,"""Students on Campus [001]""",12323818600004641,grinnell_26825_OBJ.tiff,01GCL_INST/storage/alma/0C/93/7C/7B/14/A2/83/42/FB/D4/8F/A3/4C/F8/DA/19/grinnell_26825_OBJ.tiff,1.11,Create JPG derivative and set as primary,Manual JPG creation needed
991011588839304641,"""Students, 1984""",12323818620004641,grinnell_26824_OBJ.tiff,01GCL_INST/storage/alma/A1/76/68/21/32/7E/74/B4/46/F2/65/5E/F8/62/59/27/grinnell_26824_OBJ.tiff,1.12,Create JPG derivative and set as primary,Manual JPG creation needed
991011588839404641,"""Student Life [001]""",12323818640004641,grinnell_26823_OBJ.tiff,01GCL_INST/storage/alma/AE/3F/A0/96/F0/3F/91/87/34/5E/80/8C/F2/31/2D/58/grinnell_26823_OBJ.tiff,1.04,Create JPG derivative and set as primary,Manual JPG creation needed
991011588839504641,"""Students, 1994 [003]""",12323818660004641,grinnell_26822_OBJ.tiff,01GCL_INST/storage/alma/14/40/2F/6E/87/F2/0B/72/3E/57/DC/C3/F3/B5/27/E7/grinnell_26822_OBJ.tiff,1.14,Create JPG derivative and set as primary,Manual JPG creation needed
991011588839604641,"""Students, 1994 [002]""",12323818680004641,grinnell_26821_OBJ.tiff,01GCL_INST/storage/alma/20/05/9B/AE/5B/D9/78/15/B7/40/73/17/7E/80/26/48/grinnell_26821_OBJ.tiff,8.72,Create JPG derivative and set as primary,Manual JPG creation needed
991011588839704641,"""Students, 1994 [001]""",12323818710004641,grinnell_26820_OBJ.tiff,01GCL_INST/storage/alma/D7/0E/31/22/24/42/58/57/A7/D9/02/F8/F1/D5/6E/50/grinnell_26820_OBJ.tiff,11.0,Create JPG derivative and set as primary,Manual JPG creation needed
991011588839804641,"""Ultimate Frisbee""",12323818730004641,grinnell_26819_OBJ.tiff,01GCL_INST/storage/alma/03/30/8C/E4/39/C5/BB/EB/5B/7D/97/B4/98/53/42/7A/grinnell_26819_OBJ.tiff,15.18,Create JPG derivative and set as primary,Manual JPG creation needed
991011588477304641,"""Students Celebrate Christmas""",12323819550004641,grinnell_33909_OBJ.tiff,01GCL_INST/storage/alma/97/6C/37/14/9A/33/52/A5/57/D8/EC/DE/42/4F/21/0D/grinnell_33909_OBJ.tiff,102.22,Create JPG derivative and set as primary,Manual JPG creation needed
991011588477904641,"""Elizabeth Ward in Greenhouse""",12323819670004641,grinnell_31974_OBJ.tiff,01GCL_INST/storage/alma/4D/3A/66/DB/64/CB/C4/72/D3/E3/87/CD/E1/94/09/FB/grinnell_31974_OBJ.tiff,36.98,Create JPG derivative and set as primary,Manual JPG creation needed
991011588478204641,"""Black Martyrs Weekend Convocation""",12323819730004641,grinnell_31971_OBJ.tiff,01GCL_INST/storage/alma/D0/BC/CB/4B/FB/74/0C/3B/C0/0B/B1/79/E9/7A/07/90/grinnell_31971_OBJ.tiff,158.85,Create JPG derivative and set as primary,Manual JPG creation needed
991011588478304641,"""Black Expressions [001]""",12323819750004641,grinnell_31969_OBJ.tiff,01GCL_INST/storage/alma/9B/14/55/8C/70/F0/FF/6C/F5/2E/E5/C8/1F/44/5D/78/grinnell_31969_OBJ.tiff,120.81,Create JPG derivative and set as primary,Manual JPG creation needed
991011588478404641,"""Building and Grounds Strike [004]""",12323819770004641,grinnell_31968_OBJ.tiff,01GCL_INST/storage/alma/69/38/B6/51/0D/46/F2/17/14/54/C1/FA/88/7E/A9/86/grinnell_31968_OBJ.tiff,160.21,Create JPG derivative and set as primary,Manual JPG creation needed
991011588478504641,"""Building and Grounds Strike [003]""",12323819790004641,grinnell_31967_OBJ.tiff,01GCL_INST/storage/alma/31/96/4C/B2/97/46/41/9E/2C/8E/5B/48/B0/FA/10/AB/grinnell_31967_OBJ.tiff,160.21,Create JPG derivative and set as primary,Manual JPG creation needed
991011588478604641,"""Building and Grounds Strike [002]""",12323819810004641,grinnell_31966_OBJ.tiff,01GCL_INST/storage/alma/1C/24/F5/79/A3/99/A4/E1/66/DB/0F/AA/CC/5F/72/69/grinnell_31966_OBJ.tiff,160.21,Create JPG derivative and set as primary,Manual JPG creation needed
991011588478704641,"""Organic Dinner Environmental Teach-In""",12323819830004641,grinnell_31965_OBJ.tiff,01GCL_INST/storage/alma/8B/4B/6E/4D/50/88/67/13/45/5E/4F/2E/9B/10/B3/C7/grinnell_31965_OBJ.tiff,160.21,Create JPG derivative and set as primary,Manual JPG creation needed
991011588478804641,"""Building and Grounds Strike [001]""",12323819850004641,grinnell_31964_OBJ.tiff,01GCL_INST/storage/alma/BD/C8/9F/34/3B/A6/1C/43/C1/79/08/6D/B7/A5/1F/A4/grinnell_31964_OBJ.tiff,160.21,Create JPG derivative and set as primary,Manual JPG creation needed
991011588479004641,"""Professor Wayne Denny instructing students in a lab""",12323819890004641,grinnell_31897_OBJ.tiff,01GCL_INST/storage/alma/57/7D/E3/EF/88/8E/DC/8C/95/A5/42/9B/B8/B5/B8/7D/grinnell_31897_OBJ.tiff,38.25,Create JPG derivative and set as primary,Manual JPG creation needed
991011588477104641,"""Students in Smith Hall""",12323819990004641,grinnell_33911_OBJ.tiff,01GCL_INST/storage/alma/3D/A7/96/B3/FF/A6/68/75/A3/C5/39/5E/80/70/74/6E/grinnell_33911_OBJ.tiff,102.1,Create JPG derivative and set as primary,Manual JPG creation needed
991011588477204641,"""Students in Dorm Room""",12323820010004641,grinnell_33910_OBJ.tiff,01GCL_INST/storage/alma/9E/4B/2F/AC/27/25/A9/C2/40/8A/E0/3A/0F/16/DE/17/grinnell_33910_OBJ.tiff,230.85,Create JPG derivative and set as primary,Manual JPG creation needed
991011588481504641,"""GORP Hiking Trip""",12323820030004641,grinnell_29836_OBJ.tiff,01GCL_INST/storage/alma/94/BC/68/80/24/45/94/92/F0/03/B5/56/D3/45/8F/63/grinnell_29836_OBJ.tiff,147.47,Create JPG derivative and set as primary,Manual JPG creation needed
991011588481604641,"""Grinnell Relays [001]""",12323820050004641,grinnell_29835_OBJ.tiff,01GCL_INST/storage/alma/96/B5/D1/BF/12/05/AC/65/DA/7B/64/CA/2E/26/AC/C2/grinnell_29835_OBJ.tiff,146.51,Create JPG derivative and set as primary,Manual JPG creation needed
991011588481704641,"""Commencement, 2006 [001]""",12323820070004641,grinnell_29833_OBJ.tiff,01GCL_INST/storage/alma/9C/7F/4F/55/45/D2/5E/9A/68/EE/DD/F0/D9/B5/E0/F5/grinnell_29833_OBJ.tiff,7.05,Create JPG derivative and set as primary,Manual JPG creation needed
991011588479604641,"""Students [003]""",12323820150004641,grinnell_29872_OBJ.tiff,01GCL_INST/storage/alma/BB/5A/4E/4B/A0/0A/72/89/C5/C6/78/0A/64/70/34/9A/grinnell_29872_OBJ.tiff,47.18,Create JPG derivative and set as primary,Manual JPG creation needed
991011588479704641,"""Student [002]""",12323820170004641,grinnell_29871_OBJ.tiff,01GCL_INST/storage/alma/6F/43/DC/D6/F2/14/48/1B/3D/89/C7/67/C2/74/0F/43/grinnell_29871_OBJ.tiff,46.96,Create JPG derivative and set as primary,Manual JPG creation needed
991011588479804641,"""Grady Murdock '98""",12323820190004641,grinnell_29870_OBJ.tiff,01GCL_INST/storage/alma/E8/30/46/22/72/6B/28/98/33/25/8B/2C/6F/F8/B0/5F/grinnell_29870_OBJ.tiff,33.39,Create JPG derivative and set as primary,Manual JPG creation needed
991011588479904641,"""Students [002]""",12323820210004641,grinnell_29869_OBJ.tiff,01GCL_INST/storage/alma/3B/3E/56/96/49/11/A4/BB/40/3A/BB/DA/33/8F/5A/F0/grinnell_29869_OBJ.tiff,35.23,Create JPG derivative and set as primary,Manual JPG creation needed
991011588480004641,"""Young, Gifted, and Black Gospel Choir [003]""",12323820230004641,grinnell_29868_OBJ.tiff,01GCL_INST/storage/alma/7B/8A/1B/02/8F/35/79/12/E3/F7/42/D7/A4/0C/A7/F9/grinnell_29868_OBJ.tiff,33.74,Create JPG derivative and set as primary,Manual JPG creation needed
991011588480104641,"""Students at a Dance [002]""",12323820250004641,grinnell_29867_OBJ.tiff,01GCL_INST/storage/alma/D6/24/A5/49/6D/75/B6/51/AC/32/19/4D/49/FB/5B/D0/grinnell_29867_OBJ.tiff,46.36,Create JPG derivative and set as primary,Manual JPG creation needed
991011588480204641,"""Students [007]""",12323820270004641,grinnell_29866_OBJ.tiff,01GCL_INST/storage/alma/AC/4D/96/EB/4E/5A/25/48/08/50/87/A2/1B/75/8D/C9/grinnell_29866_OBJ.tiff,46.94,Create JPG derivative and set as primary,Manual JPG creation needed
991011588480304641,"""Students at a Dance [001]""",12323820290004641,grinnell_29865_OBJ.tiff,01GCL_INST/storage/alma/89/BD/EA/65/14/BB/84/4E/80/E7/C0/8D/9E/43/E0/B7/grinnell_29865_OBJ.tiff,47.08,Create JPG derivative and set as primary,Manual JPG creation needed
991011588480404641,"""Students [006]""",12323820310004641,grinnell_29864_OBJ.tiff,01GCL_INST/storage/alma/5D/E9/B3/B7/92/70/6B/CA/8B/5E/89/73/79/6B/79/22/grinnell_29864_OBJ.tiff,47.2,Create JPG derivative and set as primary,Manual JPG creation needed
991011588480504641,"""Students [005]""",12323820350004641,grinnell_29863_OBJ.tiff,01GCL_INST/storage/alma/01/90/A4/AC/08/68/6E/16/B0/2C/4F/60/B9/E4/41/05/grinnell_29863_OBJ.tiff,35.29,Create JPG derivative and set as primary,Manual JPG creation needed
991011588480604641,"""Students [004]""",12323820370004641,grinnell_29861_OBJ.tiff,01GCL_INST/storage/alma/71/F2/9B/CD/CA/E5/1F/24/63/95/E0/80/EB/41/8F/6D/grinnell_29861_OBJ.tiff,35.81,Create JPG derivative and set as primary,Manual JPG creation needed
991011588480704641,"""Black Cultural Center [001]""",12323820390004641,grinnell_29860_OBJ.tiff,01GCL_INST/storage/alma/B6/4E/D0/5C/DE/BD/92/72/24/39/F6/C0/7F/92/59/A0/grinnell_29860_OBJ.tiff,36.02,Create JPG derivative and set as primary,Manual JPG creation needed
991011588480804641,"""Students [003]""",12323820410004641,grinnell_29859_OBJ.tiff,01GCL_INST/storage/alma/D3/77/03/A3/6D/03/38/9C/6C/99/4A/7F/53/24/43/A3/grinnell_29859_OBJ.tiff,35.29,Create JPG derivative and set as primary,Manual JPG creation needed
991011588480904641,"""Morgan Taylor at the 1932 Olympics""",12323820430004641,grinnell_29858_OBJ.tiff,01GCL_INST/storage/alma/58/FA/EE/A6/69/44/42/E0/C9/50/1C/9B/20/19/18/EA/grinnell_29858_OBJ.tiff,19.95,Create JPG derivative and set as primary,Manual JPG creation needed
991011588481004641,"""Morgan Taylor""",12323820450004641,grinnell_29857_OBJ.tiff,01GCL_INST/storage/alma/78/50/13/31/A0/B5/0C/20/FA/63/51/15/3C/6B/7D/8C/grinnell_29857_OBJ.tiff,20.02,Create JPG derivative and set as primary,Manual JPG creation needed
991011588481104641,"""Student Gathering [001]""",12323820470004641,grinnell_29840_OBJ.tiff,01GCL_INST/storage/alma/9B/90/32/B4/1D/05/7D/0C/0A/B9/BC/D3/7D/4B/9C/CD/grinnell_29840_OBJ.tiff,146.95,Create JPG derivative and set as primary,Manual JPG creation needed
991011588481204641,"""Student in the Forum""",12323820490004641,grinnell_29839_OBJ.tiff,01GCL_INST/storage/alma/D3/BD/C5/DB/DB/FF/34/52/35/06/74/EC/B5/A3/CC/04/grinnell_29839_OBJ.tiff,116.42,Create JPG derivative and set as primary,Manual JPG creation needed
991011588481304641,"""Student Outside Burling Library""",12323820510004641,grinnell_29838_OBJ.tiff,01GCL_INST/storage/alma/B3/A7/43/B0/69/12/06/51/97/E1/EA/44/1E/DB/69/0B/grinnell_29838_OBJ.tiff,128.22,Create JPG derivative and set as primary,Manual JPG creation needed
991011588481404641,"""Grinnell Relays [002]""",12323820530004641,grinnell_29837_OBJ.tiff,01GCL_INST/storage/alma/AE/4E/F9/87/F7/33/6A/00/F6/6A/5B/71/2E/AB/54/95/grinnell_29837_OBJ.tiff,144.62,Create JPG derivative and set as primary,Manual JPG creation needed
991011588484404641,"""Students Taking A Stroll""",12323820930004641,grinnell_27775_OBJ.tiff,01GCL_INST/storage/alma/49/33/02/5D/26/DD/FB/71/DD/A4/BB/D1/C9/B4/16/97/grinnell_27775_OBJ.tiff,21.06,Create JPG derivative and set as primary,Manual JPG creation needed
991011588484504641,"""House Gathering""",12323820950004641,grinnell_27774_OBJ.tiff,01GCL_INST/storage/alma/CD/33/72/9C/C2/04/B5/77/25/5B/86/CB/B9/C4/6F/DF/grinnell_27774_OBJ.tiff,30.84,Create JPG derivative and set as primary,Manual JPG creation needed
991011588484604641,"""Concert [002]""",12323820970004641,grinnell_27773_OBJ.tiff,01GCL_INST/storage/alma/30/EB/6B/74/7B/5A/65/55/11/AF/63/47/FD/AE/57/FD/grinnell_27773_OBJ.tiff,29.74,Create JPG derivative and set as primary,Manual JPG creation needed
991011588484704641,"""Finals Studying""",12323820990004641,grinnell_26874_OBJ.tiff,01GCL_INST/storage/alma/3B/B1/05/53/DD/C8/30/F1/CB/F0/34/C3/28/29/FE/67/grinnell_26874_OBJ.tiff,23.44,Create JPG derivative and set as primary,Manual JPG creation needed
991011588482104641,"""Commencement, 1985 [001]""",12323821010004641,grinnell_29480_OBJ.tiff,01GCL_INST/storage/alma/87/F3/9B/69/A5/CE/15/9F/E6/BF/4F/F4/11/FD/70/C6/grinnell_29480_OBJ.tiff,60.67,Create JPG derivative and set as primary,Manual JPG creation needed
991011588482204641,"""Commencement, Undated [001]""",12323821030004641,grinnell_29479_OBJ.tiff,01GCL_INST/storage/alma/41/29/71/AC/E8/84/F9/B8/BF/FD/94/56/7C/F7/D6/B4/grinnell_29479_OBJ.tiff,34.4,Create JPG derivative and set as primary,Manual JPG creation needed
991011588485504641,"""Snow sculptures""",12323821390004641,grinnell_26862_OBJ.tiff,01GCL_INST/storage/alma/77/CA/C2/23/48/C0/04/62/18/63/22/80/E6/9D/CC/DA/grinnell_26862_OBJ.tiff,36.42,Create JPG derivative and set as primary,Manual JPG creation needed
991011588486804641,"""Tony Pham Fashion Show [002]""",12323821490004641,grinnell_26847_OBJ.tiff,01GCL_INST/storage/alma/5A/CB/11/EA/AF/8E/BC/73/4A/44/D0/3C/CB/22/B5/3C/grinnell_26847_OBJ.tiff,46.4,Create JPG derivative and set as primary,Manual JPG creation needed
991011588486904641,"""Tony Pham Fashion Show [001]""",12323821510004641,grinnell_26846_OBJ.tiff,01GCL_INST/storage/alma/AF/07/05/54/6B/C5/B1/88/47/32/4B/74/57/E8/81/B2/grinnell_26846_OBJ.tiff,46.4,Create JPG derivative and set as primary,Manual JPG creation needed
991011589517204641,"""DJ""",12323912350004641,grinnell_5166_OBJ.tiff,01GCL_INST/storage/alma/75/86/4B/A5/12/1C/5C/72/C4/71/5C/3E/65/89/C4/1C/grinnell_5166_OBJ.tiff,45.74,Create JPG derivative and set as primary,Manual JPG creation needed
991011589517304641,"""Lucia M. McMillan""",12323912370004641,grinnell_5165_OBJ.tiff,01GCL_INST/storage/alma/C2/03/A7/1B/21/17/1F/5F/44/9D/3A/44/C9/2B/C0/30/grinnell_5165_OBJ.tiff,41.52,Create JPG derivative and set as primary,Manual JPG creation needed
991011589517504641,"""Carolyn S. Projansky""",12323912410004641,grinnell_5163_OBJ.tiff,01GCL_INST/storage/alma/28/56/37/F7/D6/A9/FD/0C/95/83/33/C7/1C/34/3B/A0/grinnell_5163_OBJ.tiff,39.62,Create JPG derivative and set as primary,Manual JPG creation needed
991011589517704641,"""Careda Rolland, Milton Rolland & Edna Haggins""",12323912450004641,grinnell_5161_OBJ.tiff,01GCL_INST/storage/alma/A5/DE/96/36/BD/6C/94/7F/37/F7/00/7D/75/5E/71/90/grinnell_5161_OBJ.tiff,4.35,Create JPG derivative and set as primary,Manual JPG creation needed
991011589517804641,"""Outside of Burling Library and Forum""",12323912470004641,grinnell_5160_OBJ.tiff,01GCL_INST/storage/alma/15/8C/2B/FF/A6/92/D1/1A/11/8F/97/0F/C0/3F/B7/C7/grinnell_5160_OBJ.tiff,5.01,Create JPG derivative and set as primary,Manual JPG creation needed
991011589518004641,"""Quad Dining Hall 2""",12323912510004641,grinnell_5158_OBJ.tiff,01GCL_INST/storage/alma/2B/0F/EF/2B/0B/FF/DD/84/73/28/5B/D4/EB/06/A5/F6/grinnell_5158_OBJ.tiff,4.54,Create JPG derivative and set as primary,Manual JPG creation needed
991011589518104641,"""Quad Dining Hall""",12323912530004641,grinnell_5157_OBJ.tiff,01GCL_INST/storage/alma/57/AE/91/B1/68/70/CA/0F/46/3C/48/7C/27/F6/FC/93/grinnell_5157_OBJ.tiff,4.47,Create JPG derivative and set as primary,Manual JPG creation needed
991011589518304641,"""Professor Clifford E. Reid and Ann Ainsworth""",12323912570004641,grinnell_5155_OBJ.tiff,01GCL_INST/storage/alma/A6/DF/B7/80/DC/02/E1/4A/46/93/02/DD/18/64/7C/09/grinnell_5155_OBJ.tiff,4.4,Create JPG derivative and set as primary,Manual JPG creation needed
991011589519004641,"""Commencement, 1969 [008]""",12323912710004641,grinnell_5147_OBJ.tiff,01GCL_INST/storage/alma/3B/2A/0F/07/58/C7/81/25/03/18/B7/35/2A/89/9E/33/grinnell_5147_OBJ.tiff,19.52,Create JPG derivative and set as primary,Manual JPG creation needed
991011589645504641,"""Student Life, 1950 [002]""",12323915100004641,grinnell_34356_OBJ.tiff,01GCL_INST/storage/alma/EE/13/DB/6C/65/1B/36/C7/2D/0E/94/DB/18/94/95/B2/grinnell_34356_OBJ.tiff,54.03,Create JPG derivative and set as primary,Manual JPG creation needed
991011589644704641,"""Students Wearing Grinnell Merchandise""",12323915120004641,grinnell_34357_OBJ.tiff,01GCL_INST/storage/alma/6B/A6/E1/10/B2/57/26/21/B1/33/19/38/56/D4/A7/18/grinnell_34357_OBJ.tiff,26.59,Create JPG derivative and set as primary,Manual JPG creation needed
991011589643904641,"""Students Wearing Grinnell Merchandise in front of Burling""",12323915140004641,grinnell_34359_OBJ.tiff,01GCL_INST/storage/alma/AB/79/1F/E9/3A/20/61/59/02/6B/CA/0C/03/2E/69/87/grinnell_34359_OBJ.tiff,23.27,Create JPG derivative and set as primary,Manual JPG creation needed
991011589644404641,"""Student Playing Baseball""",12323915160004641,grinnell_34358_OBJ.tiff,01GCL_INST/storage/alma/29/3B/BC/F1/5F/E1/46/D6/C8/12/79/5D/9A/D9/DE/A4/grinnell_34358_OBJ.tiff,53.2,Create JPG derivative and set as primary,Manual JPG creation needed
991011589625504641,"""Student Life on Campus [008]""",12323915180004641,grinnell_34410_OBJ.tiff,01GCL_INST/storage/alma/6A/71/CB/6E/77/62/40/C7/78/5E/D4/83/C7/BF/3F/88/grinnell_34410_OBJ.tiff,2.28,Create JPG derivative and set as primary,Manual JPG creation needed
991011589625904641,"""Student Life on Campus [007]""",12323915200004641,grinnell_34409_OBJ.tiff,01GCL_INST/storage/alma/1A/42/DE/91/E1/6D/F3/95/38/D2/38/7C/F7/EC/FF/19/grinnell_34409_OBJ.tiff,2.24,Create JPG derivative and set as primary,Manual JPG creation needed
991011589626404641,"""Student Life on Campus [006]""",12323915220004641,grinnell_34408_OBJ.tiff,01GCL_INST/storage/alma/05/0B/FB/15/36/0B/16/0A/F7/EC/07/BC/58/52/B6/1A/grinnell_34408_OBJ.tiff,2.31,Create JPG derivative and set as primary,Manual JPG creation needed
991011589626904641,"""Student Life on Campus [005]""",12323915240004641,grinnell_34407_OBJ.tiff,01GCL_INST/storage/alma/03/56/CC/0A/C5/F5/BF/1D/55/AF/96/F7/46/9C/E3/2A/grinnell_34407_OBJ.tiff,9.15,Create JPG derivative and set as primary,Manual JPG creation needed
991011589627304641,"""Student Life on Campus [004]""",12323915260004641,grinnell_34406_OBJ.tiff,01GCL_INST/storage/alma/0C/39/A4/1E/E0/32/DC/03/6B/27/E9/E2/4F/F4/B3/7F/grinnell_34406_OBJ.tiff,8.78,Create JPG derivative and set as primary,Manual JPG creation needed
991011589627704641,"""Student Life [004]""",12323915280004641,grinnell_34405_OBJ.tiff,01GCL_INST/storage/alma/94/5E/EC/83/21/DE/0A/CA/73/6F/97/15/DF/42/E1/D9/grinnell_34405_OBJ.tiff,8.66,Create JPG derivative and set as primary,Manual JPG creation needed
991011589628204641,"""Students Life at the Forum [001]""",12323915300004641,grinnell_34404_OBJ.tiff,01GCL_INST/storage/alma/1A/AA/FB/72/E2/B4/2A/19/2C/8F/E4/18/1A/C3/34/06/grinnell_34404_OBJ.tiff,8.81,Create JPG derivative and set as primary,Manual JPG creation needed
991011589628704641,"""Student Life [003]""",12323915320004641,grinnell_34402_OBJ.tiff,01GCL_INST/storage/alma/C5/2B/36/BA/4D/34/F1/FC/43/EC/EA/95/83/D1/70/1C/grinnell_34402_OBJ.tiff,9.09,Create JPG derivative and set as primary,Manual JPG creation needed
991011589629104641,"""Student Life on Campus [003]""",12323915340004641,grinnell_34400_OBJ.tiff,01GCL_INST/storage/alma/AA/44/22/C5/4A/D6/67/D0/C4/F8/AC/3E/19/7D/6A/F3/grinnell_34400_OBJ.tiff,2.19,Create JPG derivative and set as primary,Manual JPG creation needed
991011589629604641,"""Student Life and Athletics""",12323915360004641,grinnell_34399_OBJ.tiff,01GCL_INST/storage/alma/73/6A/72/25/CC/BE/80/53/CF/AD/8F/55/B9/43/A3/FD/grinnell_34399_OBJ.tiff,9.17,Create JPG derivative and set as primary,Manual JPG creation needed
991011589630104641,"""Student Life and Games""",12323915380004641,grinnell_34396_OBJ.tiff,01GCL_INST/storage/alma/24/95/A2/43/D5/AE/00/27/AC/B9/58/F5/B2/03/08/07/grinnell_34396_OBJ.tiff,2.33,Create JPG derivative and set as primary,Manual JPG creation needed
